Id,Sales_Price,Baths,Land_size,Beds,House_size,Location
474,7800000,1,25.6,3,1735,"MataraCity,Matara"
475,26500000,3,10,4,3500,"Negombo,Gampaha"
476,24000000,1,40,3,3000,"Kiribathgoda,Gampaha"
477,25000000,4,6.5,4,2350,"Moratuwa,Colombo"
478,25000000,2,65,5,2500,"Digana,Kandy"
479,51000000,1,34,6,1200,"Panadura,Kalutara"
480,12500000,1,7.5,3,2000,"Piliyandala,Colombo"
481,13200000,3,10.5,6,2900,"Ragama,Gampaha"
482,32500000,2,12,3,1950,"Negombo,Gampaha"
483,11500000,1,15,3,1200,"Piliyandala,Colombo"
484,28000000,3,10.87,4,2692,"Athurugiriya,Colombo"
485,13200000,1,10,3,1100,"Homagama,Colombo"
486,6900000,1,12,3,1150,"Piliyandala,Colombo"
487,23500000,1,29,2,1350,"Negombo,Gampaha"
488,30500000,4,8,4,3200,"Piliyandala,Colombo"
489,26500000,3,10.5,4,3150,"Negombo,Gampaha"
490,13500000,2,6,4,1500,"Wellampitiya,Colombo"
491,23500000,3,6,4,2500,"Malabe,Colombo"
492,15900000,2,10,3,1740,"Homagama,Colombo"
493,18500000,2,7.9,3,1400,"Malabe,Colombo"
494,14200000,2,7.6,3,1070,"Malabe,Colombo"
495,6800000,1,3,2,800,"Wellampitiya,Colombo"
496,22500000,3,6.4,4,1950,"Malabe,Colombo"
497,36000000,3,7.8,4,3600,"Malabe,Colombo"
498,25500000,2,10,6,2500,"Malabe,Colombo"
499,170000000,5,8.5,5,4500,"Colombo5,Colombo"
500,45000000,4,20,4,5800,"Homagama,Colombo"
501,18000000,3,8,3,1400,"Athurugiriya,Colombo"
502,25500000,3,7.5,4,3200,"Piliyandala,Colombo"
503,30000000,3,13.5,4,4000,"Homagama,Colombo"
504,32000000,3,16,7,3000,"Homagama,Colombo"
505,9900000,1,10,3,1365,"Negombo,Gampaha"
506,12500000,1,20,3,1400,"Homagama,Colombo"
507,2300000,2,10.5,2,1000,"Elpitiya,Galle"
508,28000000,4,10,5,3600,"Homagama,Colombo"
509,26500000,3,10.5,4,3100,"Negombo,Gampaha"
510,48000000,4,8.5,6,3500,"Boralesgamuwa,Colombo"
511,69000000,4,15.21,4,5000,"Boralesgamuwa,Colombo"
512,35000000,4,10.9,4,1800,"Kelaniya,Gampaha"
513,121000000,3,22.62,4,2500,"Colombo8,Colombo"
514,37500000,3,16,5,3000,"Malabe,Colombo"
515,42500000,4,10,4,2800,"Boralesgamuwa,Colombo"
516,55000000,4,10,4,4500,"Talawatugoda,Colombo"
517,27500000,2,19.5,3,2800,"GampahaCity,Gampaha"
518,17500000,4,7.8,4,1800,"Kottawa,Colombo"
519,16900000,1,32,4,1200,"Wadduwa,Kalutara"
520,12500000,2,7.5,4,1740,"Homagama,Colombo"
521,9900000,1,10,3,1425,"Negombo,Gampaha"
522,74000000,2,8.7,3,1400,"Colombo6,Colombo"
523,6800000,1,12.5,3,1250,"Panadura,Kalutara"
524,100000000,4,30,5,5000,"Talawatugoda,Colombo"
525,29500000,3,20,4,2500,"Negombo,Gampaha"
526,15000000,2,7.2,4,2200,"Homagama,Colombo"
527,28500000,4,8,4,2900,"Piliyandala,Colombo"
528,46000000,2,16,3,2500,"Kaduwela,Colombo"
529,170000000,2,17.2,4,2000,"MountLavinia,Colombo"
530,4200000,2,2,2,275.52,"Colombo9,Colombo"
531,370000,1,14,3,14,"Ambalangoda,Galle"
532,49500000,4,10,4,4000,"Talawatugoda,Colombo"
533,18500000,3,8.5,3,1900,"Piliyandala,Colombo"
534,28500000,4,8.5,4,2850,"Piliyandala,Colombo"
535,14000000,2,8.5,3,1800,"Piliyandala,Colombo"
536,31000000,2,20,4,30000,"Ja-Ela,Gampaha"
537,24800000,4,6,4,2875,"Piliyandala,Colombo"
538,9900000,1,10,3,1365,"Negombo,Gampaha"
539,46000000,5,11,8,5000,"Dehiwala,Colombo"
540,21500000,3,9,3,2451,"Piliyandala,Colombo"
541,14000000,2,8,3,2874,"Piliyandala,Colombo"
542,18000000,3,11,3,1587,"Piliyandala,Colombo"
543,21500000,4,9,4,2841,"Piliyandala,Colombo"
544,27000000,4,7,4,2785,"Piliyandala,Colombo"
545,27500000,3,9.25,5,1800,"Maharagama,Colombo"
546,18000000,2,10,3,1750,"Malabe,Colombo"
547,16000000,1,9.5,3,1800,"Boralesgamuwa,Colombo"
548,18500000,3,8,3,1563,"Piliyandala,Colombo"
549,55000000,3,19,3,4000,"Talawatugoda,Colombo"
550,36700000,5,11.5,5,3852,"Piliyandala,Colombo"
551,27500000,4,25,6,3500,"Hikkaduwa,Galle"
552,27500000,4,7.5,4,2875,"Piliyandala,Colombo"
553,50000000,4,11.6,5,3500,"Maharagama,Colombo"
554,39000000,5,13.8,5,4100,"Piliyandala,Colombo"
555,34000000,4,9,4,2600,"Maharagama,Colombo"
556,43500000,4,10.5,4,3100,"Talawatugoda,Colombo"
557,69000000,4,20,6,7200,"Maharagama,Colombo"
558,10300000,1,11,3,1250,"Piliyandala,Colombo"
559,3500000,1,15,3,1300,"Veyangoda,Gampaha"
560,65000000,3,10,5,4000,"Battaramulla,Colombo"
561,170000000,9,17.5,9,12000,"Battaramulla,Colombo"
562,26500000,3,10.5,4,3100,"Negombo,Gampaha"
563,32500000,2,12,3,1950,"Negombo,Gampaha"
564,49500000,4,10,4,4000,"Talawatugoda,Colombo"
565,34500000,3,17,3,2450,"Katunayake,Gampaha"
566,22000000,2,13.5,5,10000,"RatnapuraCity,Ratnapura"
567,23500000,3,7,4,2650,"Malabe,Colombo"
568,54800000,4,8.7,4,3200,"Talawatugoda,Colombo"
569,60000000,5,10.5,5,5500,"Boralesgamuwa,Colombo"
570,33000000,2,7.5,3,2800,"Boralesgamuwa,Colombo"
571,49000000,4,15,5,3854,"Boralesgamuwa,Colombo"
572,26000000,4,8.5,4,2544,"Piliyandala,Colombo"
573,35000000,4,11.2,4,3200,"Boralesgamuwa,Colombo"
574,42500000,5,13.2,8,5014,"Boralesgamuwa,Colombo"
575,200000000,4,20,5,6000,"Nawala,Colombo"
576,110000000,4,20,6,4500,"Nawala,Colombo"
577,24800000,4,6.5,4,2580,"Piliyandala,Colombo"
578,4800000,1,10,2,1000,"Homagama,Colombo"
579,18000000,1,15,3,1800,"Negombo,Gampaha"
580,27500000,4,7.5,4,3016,"Piliyandala,Colombo"
581,46250000,2,12.5,3,1250,"Battaramulla,Colombo"
582,26500000,3,10.5,4,3150,"Negombo,Gampaha"
583,15000000,2,47,3,1200,"KurunegalaCity,Kurunegala"
584,43000000,5,30,7,5000,"KurunegalaCity,Kurunegala"
585,14000000,1,6.24,3,1200,"Maharagama,Colombo"
586,6500000,1,12,3,1400,"Alutgama,Kalutara"
587,8000000,1,18,2,1200,"KurunegalaCity,Kurunegala"
588,14000000,2,26,3,1850,"Matugama,Kalutara"
589,8000000,1,16.5,2,1200,"KurunegalaCity,Kurunegala"
590,20000000,2,20,4,2200,"KurunegalaCity,Kurunegala"
591,26000000,3,7,4,2200,"Piliyandala,Colombo"
592,21500000,2,15,3,1800,"KurunegalaCity,Kurunegala"
593,27500000,5,7.5,5,2300,"Piliyandala,Colombo"
594,7500000,1,15,3,1350,"KurunegalaCity,Kurunegala"
595,9800000,1,15,4,3100,"KurunegalaCity,Kurunegala"
596,7000000,1,20,3,1500,"KurunegalaCity,Kurunegala"
597,16500000,2,16.5,3,1600,"KurunegalaCity,Kurunegala"
598,27000000,2,20,4,3000,"KurunegalaCity,Kurunegala"
599,37500000,5,10,9,5000,"KurunegalaCity,Kurunegala"
600,9500000,1,10,2,1000,"KurunegalaCity,Kurunegala"
601,18500000,1,10,3,1490,"Piliyandala,Colombo"
602,6700000,1,10,3,2723,"GalleCity,Galle"
603,14500000,2,6,3,1100,"Athurugiriya,Colombo"
604,22000000,2,6,5,2500,"Athurugiriya,Colombo"
605,8500000,2,15,3,1700,"Divulapitiya,Gampaha"
606,29500000,3,20,4,4000,"Negombo,Gampaha"
607,9900000,1,10,3,1425,"Negombo,Gampaha"
608,30000000,2,13.43,3,2000,"Kolonnawa,Colombo"
609,24000000,3,6,4,2200,"Malabe,Colombo"
610,43500000,3,6.87,7,2572,"Dehiwala,Colombo"
611,14000000,4,3.5,4,2000,"Colombo10,Colombo"
612,200000000,8,110,8,8600,"KandyCity,Kandy"
613,29500000,3,20,4,2500,"Negombo,Gampaha"
614,33000000,2,42,5,3600,"Kadawatha,Gampaha"
615,45000000,4,11,5,3800,"Talawatugoda,Colombo"
616,55000000,4,20,4,2500,"KandyCity,Kandy"
617,47000000,5,33,5,1800,"KandyCity,Kandy"
618,27500000,4,8,5,2856,"Piliyandala,Colombo"
619,22000000,4,4,4,3000,"Rajagiriya,Colombo"
620,55000000,4,11,4,3300,"Talawatugoda,Colombo"
621,175000000,5,13.5,5,2000,"KandyCity,Kandy"
622,12000000,2,6.5,2,1000,"Wellampitiya,Colombo"
623,20000000,2,8,4,2800,"Boralesgamuwa,Colombo"
624,14000000,2,10,3,1450,"Horana,Kalutara"
625,15000000,2,8,3,1000,"Wellampitiya,Colombo"
626,22500000,3,6.35,4,1950,"Malabe,Colombo"
627,150000000,4,6.62,4,4000,"Colombo4,Colombo"
628,29700000,1,18,5,1800,"Boralesgamuwa,Colombo"
629,12500000,1,10.4,3,1500,"Kadawatha,Gampaha"
630,4800000,1,10,3,1000,"MataraCity,Matara"
631,19800000,3,8,5,2950,"Athurugiriya,Colombo"
632,47000000,5,14.7,4,4500,"Negombo,Gampaha"
633,6800000,2,6.2,2,800,"Kadawatha,Gampaha"
634,16000000,2,6.75,3,1175,"Kadawatha,Gampaha"
635,12500000,1,10,3,1200,"Kadawatha,Gampaha"
636,52000000,3,16,4,4000,"Talawatugoda,Colombo"
637,39500000,3,19.7,5,2350,"Kadawatha,Gampaha"
638,14800000,1,11.3,3,1600,"Kadawatha,Gampaha"
639,2750000,2,45.9,3,2000,"Bandaragama,Kalutara"
640,23500000,2,12.5,4,3450,"Kadawatha,Gampaha"
641,12500000,2,15,3,1200,"Kadawatha,Gampaha"
642,31500000,5,7.2,4,7.5,"Piliyandala,Colombo"
643,19500000,2,12.35,5,1300,"Kadawatha,Gampaha"
644,8500000,1,5,2,1000,"Seeduwa,Gampaha"
645,19500000,7,29.5,6,3100,"GampahaCity,Gampaha"
646,35000000,3,29,4,5000,"GampahaCity,Gampaha"
647,14500000,2,16,4,2440,"GampahaCity,Gampaha"
648,110000000,5,15.3,5,3800,"Dehiwala,Colombo"
649,25000000,2,7.5,4,2000,"Wattala,Gampaha"
650,13000000,1,13,3,1400,"GampahaCity,Gampaha"
651,79000000,4,16,4,3800,"Talawatugoda,Colombo"
652,15000000,3,10,3,1400,"Athurugiriya,Colombo"
653,13000000,1,35.5,4,1500,"GampahaCity,Gampaha"
654,9500000,3,10,3,1000,"GampahaCity,Gampaha"
655,13500000,2,12.5,4,3500,"GampahaCity,Gampaha"
656,33000000,2,7,4,9500,"Ratmalana,Colombo"
657,21000000,2,10,4,3000,"Kandana,Gampaha"
658,49500000,4,10,4,4200,"Talawatugoda,Colombo"
659,18500000,1,16.5,3,1200,"Athurugiriya,Colombo"
660,110000000,3,50,4,3000,"Talawatugoda,Colombo"
661,6900000,1,10,2,2000,"Ganemulla,Gampaha"
662,36000000,4,10,4,3600,"Malabe,Colombo"
663,27000000,4,10,7,3800,"Malabe,Colombo"
664,23500000,4,6,4,2000,"Malabe,Colombo"
665,55000000,4,11,4,3000,"Talawatugoda,Colombo"
666,12500000,2,12.5,4,2000,"Ganemulla,Gampaha"
667,9500000,1,8,3,2000,"Kadawatha,Gampaha"
668,48500000,4,14,6,3000,"Piliyandala,Colombo"
669,65500000,3,11.7,5,3050,"Kotte,Colombo"
670,5800000,1,15,2,1500,"Ganemulla,Gampaha"
671,25500000,3,6.2,5,2600,"Piliyandala,Colombo"
672,57500000,5,17,9,4000,"Kiribathgoda,Gampaha"
673,9900000,1,10,3,1365,"Negombo,Gampaha"
674,33000000,3,8,4,3000,"Kottawa,Colombo"
675,33000000,4,10,4,3850,"Piliyandala,Colombo"
676,40000000,4,10,5,3000,"Piliyandala,Colombo"
677,50000000,8,16.8,,5000,"Rajagiriya,Colombo"
678,79000000,6,16,7,4000,"Talawatugoda,Colombo"
679,40000000,2,7,3,3300,"Talawatugoda,Colombo"
680,44000000,4,7.7,4,3300,"Talawatugoda,Colombo"
681,55000000,2,11,4,3300,"Talawatugoda,Colombo"
682,152000000,3,19,3,2000,"Colombo5,Colombo"
683,190000000,8,20.5,8,10000,"Talawatugoda,Colombo"
684,85000000,4,16,4,3500,"Talawatugoda,Colombo"
685,35000000,2,20,3,2500,"Talawatugoda,Colombo"
686,64000000,7,17.5,5,2500,"Talawatugoda,Colombo"
687,45000000,4,11,5,3800,"Talawatugoda,Colombo"
688,26500000,3,6.5,4,2800,"Malabe,Colombo"
689,52000000,3,16,3,2800,"Talawatugoda,Colombo"
690,8800000,1,6,3,800,"Piliyandala,Colombo"
691,36000000,4,10,4,3200,"Malabe,Colombo"
692,37500000,3,9,5,3100,"Malabe,Colombo"
693,4500000,1,4,2,800,"Angoda,Colombo"
694,17600000,1,12.9,4,1200,"Piliyandala,Colombo"
695,45000000,4,11,5,3800,"Talawatugoda,Colombo"
696,39000000,5,13.9,4,4600,"Piliyandala,Colombo"
697,18000000,3,8,3,1400,"Athurugiriya,Colombo"
698,22500000,3,6.35,4,1950,"Colombo5,Colombo"
699,22500000,3,6.3,4,2200,"Malabe,Colombo"
700,7000000,1,12.63,1,1000,"Piliyandala,Colombo"
701,27000000,3,7,4,2400,"Kottawa,Colombo"
702,24000000,2,20,5,2500,"Pannipitiya,Colombo"
703,75000000,4,15,9,3000,"Nugegoda,Colombo"
704,21500000,4,9,4,2400,"Piliyandala,Colombo"
705,27000000,4,7,4,2900,"Piliyandala,Colombo"
706,37500000,2,20.5,6,3750,"Bandaragama,Kalutara"
707,15000000,1,10,3,1800,"Piliyandala,Colombo"
708,38000000,4,7.5,5,2300,"Piliyandala,Colombo"
709,28500000,4,15,4,3000,"Piliyandala,Colombo"
710,25500000,5,7,4,3200,"Piliyandala,Colombo"
711,29500000,3,20,4,2500,"Negombo,Gampaha"
712,145000000,5,62,5,5570,"Malabe,Colombo"
713,4500000,1,5.5,2,1500,"Kolonnawa,Colombo"
714,24800000,3,6,4,2400,"Piliyandala,Colombo"
715,25500000,3,7.5,4,2550,"Piliyandala,Colombo"
716,97500000,7,23,7,7000,"Battaramulla,Colombo"
717,21500000,4,9.5,4,2300,"Piliyandala,Colombo"
718,25000000,4,20,6,3500,"Piliyandala,Colombo"
719,23500000,3,7,5,3250,"Piliyandala,Colombo"
720,19500000,3,6.5,4,2000,"Piliyandala,Colombo"
721,4500000,1,5.5,2,1500,"Wellampitiya,Colombo"
722,115000000,4,22,5,4000,"Talawatugoda,Colombo"
723,30500000,4,8,5,3700,"Piliyandala,Colombo"
724,190000000,8,20.5,8,10000,"Pannipitiya,Colombo"
725,25500000,5,7,4,2500,"Piliyandala,Colombo"
726,28500000,4,8.5,4,2400,"Piliyandala,Colombo"
727,33000000,4,10,4,3850,"Piliyandala,Colombo"
728,18000000,1,9.83,5,2500,"GampahaCity,Gampaha"
729,42500000,3,6.5,5,3200,"Boralesgamuwa,Colombo"
730,23500000,3,8,3,1800,"Piliyandala,Colombo"
731,21500000,2,9.5,3,2000,"Piliyandala,Colombo"
732,6500000,1,4,2,900,"Ratmalana,Colombo"
733,18000000,4,10,6,2500,"Wellampitiya,Colombo"
734,12000000,3,12.8,4,3485,"Colombo5,Colombo"
735,16500000,3,6,4,1400,"Kolonnawa,Colombo"
736,49500000,4,10.15,4,2675,"Malabe,Colombo"
737,14000000,1,8,3,2400,"BatticaloaCity,Batticaloa"
738,36700000,4,11.5,5,3642,"Piliyandala,Colombo"
739,24500000,2,10,5,3000,"GampahaCity,Gampaha"
740,12500000,2,10,4,1500,"Wellampitiya,Colombo"
741,46500000,5,28,5,4400,"Piliyandala,Colombo"
742,44999996,2,28,4,1000,"Weligama,Matara"
743,3500000,1,17.2,1,550,"Wariyapola,Kurunegala"
744,32500000,2,12,3,1950,"Negombo,Gampaha"
745,22500000,3,4,4,2500,"Colombo9,Colombo"
746,21000000,2,11.3,3,1,"Kottawa,Colombo"
747,38000000,2,10,4,2400,"Kottawa,Colombo"
748,33000000,3,8,4,2900,"Kottawa,Colombo"
749,33500000,5,16,6,3600,"Kottawa,Colombo"
750,8500000,1,10,3,1000,"Ukuwela,Matale"
751,16500000,2,14,3,1500,"Athurugiriya,Colombo"
752,14500000,3,6,3,1200,"Athurugiriya,Colombo"
753,22000000,4,6,5,2067,"Athurugiriya,Colombo"
754,20500000,3,6.5,3,2000,"Athurugiriya,Colombo"
755,57500000,4,9.5,5,4200,"Kotte,Colombo"
756,18000000,1,10,3,1500,"Kelaniya,Gampaha"
757,36000000,3,10,4,3200,"Malabe,Colombo"
758,85000000,3,10,3,2000,"Nugegoda,Colombo"
759,7500000,1,22,2,900,"Ukuwela,Matale"
760,65000000,5,33,7,5700,"Malabe,Colombo"
761,110000000,3,50.2,4,3000,"Talawatugoda,Colombo"
762,40000000,2,7,3,3300,"Talawatugoda,Colombo"
763,64000000,7,17.5,5,2800,"Talawatugoda,Colombo"
764,14000000,2,20,3,2500,"Ja-Ela,Gampaha"
765,6500000,1,13,3,1000,"Ukuwela,Matale"
766,49500000,4,10,4,4000,"Talawatugoda,Colombo"
767,29000000,4,10,4,2600,"Malabe,Colombo"
768,25000000,1,21,3,1500,"Narammala,Kurunegala"
769,60000000,4,15,4,3000,"Talawatugoda,Colombo"
770,22000000,3,8.3,3,2500,"Piliyandala,Colombo"
771,18000000,3,8,3,1400,"Athurugiriya,Colombo"
772,30000000,3,8,4,2700,"Battaramulla,Colombo"
773,16500000,2,7.5,3,1500,"Malabe,Colombo"
774,14000000,2,10,3,1350,"Malabe,Colombo"
775,18500000,3,7.5,3,1500,"Malabe,Colombo"
776,18500000,2,10,3,1600,"Piliyandala,Colombo"
777,19000000,2,11.4,4,1900,"Malabe,Colombo"
778,28000000,4,10,4,2800,"Malabe,Colombo"
779,27500000,3,11.5,4,2800,"Malabe,Colombo"
780,13000000,2,10,3,2800,"Piliyandala,Colombo"
781,26500000,3,6.5,4,2200,"Malabe,Colombo"
782,26000000,4,10.5,5,2500,"Malabe,Colombo"
783,23000000,4,7,4,220,"Malabe,Colombo"
784,29000000,2,23.4,3,2800,"Wattala,Gampaha"
785,26500000,3,10.5,4,3150,"Negombo,Gampaha"
786,33000000,3,8,4,3000,"Kottawa,Colombo"
787,33000000,4,10,4,3142,"Piliyandala,Colombo"
788,50000000,4,10,5,3800,"Talawatugoda,Colombo"
789,27000000,4,3.6,6,2000,"Colombo10,Colombo"
790,13000000,2,8,4,1600,"Wellampitiya,Colombo"
791,27000000,4,7,4,2900,"Talawatugoda,Colombo"
792,26500000,3,10.5,4,3100,"Negombo,Gampaha"
793,27000000,4,7,4,2900,"Kottawa,Colombo"
794,24800000,4,6,4,2985,"Piliyandala,Colombo"
795,13500000,2,10,3,1500,"Negombo,Gampaha"
796,25500000,5,7.5,4,2896,"Piliyandala,Colombo"
797,21500000,3,9.5,3,2457,"Piliyandala,Colombo"
798,25500000,4,7.5,4,3211,"Piliyandala,Colombo"
799,27500000,4,7.5,4,2986,"Piliyandala,Colombo"
800,33000000,4,8,4,3011,"Kottawa,Colombo"
801,18500000,3,8,3,1547,"Piliyandala,Colombo"
802,27500000,4,7.5,4,2844,"Piliyandala,Colombo"
803,24800000,4,6,4,2564,"Piliyandala,Colombo"
804,32000000,3,8.2,4,3600,"Pannipitiya,Colombo"
805,27000000,4,7,4,2965,"Piliyandala,Colombo"
806,36700000,5,11.5,5,3951,"Piliyandala,Colombo"
807,27000000,3,7.5,5,3022,"Piliyandala,Colombo"
808,48000000,7,8.2,,4500,"Nugegoda,Colombo"
809,14500000,2,13.5,3,1400,"Kesbewa,Colombo"
810,28500000,2,7.3,3,1200,"Ratmalana,Colombo"
811,42500000,5,13.2,8,5062,"Nugegoda,Colombo"
812,12000000,2,21,3,1800,"Piliyandala,Colombo"
813,41000000,5,16,5,5266,"Kottawa,Colombo"
814,21500000,4,9,4,2451,"Piliyandala,Colombo"
815,18000000,3,11,3,1547,"Piliyandala,Colombo"
816,6795000,1,3,2,725,"Colombo10,Colombo"
817,55000000,4,11,4,3300,"Talawatugoda,Colombo"
818,100000000,5,20,5,5000,"Talawatugoda,Colombo"
819,100000000,5,20,5,5000,"Battaramulla,Colombo"
820,33000000,4,10,5,4200,"Piliyandala,Colombo"
821,24800000,4,6.5,4,2280,"Piliyandala,Colombo"
822,34000000,4,10,5,4100,"Piliyandala,Colombo"
823,21000000,3,6.5,3,1750,"Athurugiriya,Colombo"
824,110000000,3,50.2,4,3000,"Talawatugoda,Colombo"
825,50000000,2,27.5,5,3500,"Talawatugoda,Colombo"
826,3500000,1,10,2,1000,"Ambalangoda,Galle"
827,5000000,1,15,2,850,"GalleCity,Galle"
828,33000000,4,10,5,4200,"Piliyandala,Colombo"
829,21500000,4,9,4,2250,"Piliyandala,Colombo"
830,21500000,3,9.5,3,2300,"Piliyandala,Colombo"
831,36700000,5,11.5,5,4800,"Piliyandala,Colombo"
832,18500000,3,6.5,3,1806,"Piliyandala,Colombo"
833,17000000,2,6.6,3,1300,"Kottawa,Colombo"
834,24000000,3,16,4,2200,"KandyCity,Kandy"
835,28000000,2,8,4,2900,"Ja-Ela,Gampaha"
836,27000000,4,18,4,2800,"Kiribathgoda,Gampaha"
837,33000000,4,11,5,3500,"Kiribathgoda,Gampaha"
838,30000000,3,10,4,2900,"Kiribathgoda,Gampaha"
839,120000000,8,20,6,6700,"Wattala,Gampaha"
840,17500000,3,12.5,4,1600,"Kadawatha,Gampaha"
841,16500000,1,16,4,1600,"Kadawatha,Gampaha"
842,18500000,2,20.5,3,2200,"Kadawatha,Gampaha"
843,15000000,3,3,3,1500,"Ratmalana,Colombo"
844,11000000,2,4,5,1000,"Wellampitiya,Colombo"
845,6500000,1,1.79,2,750,"Kolonnawa,Colombo"
846,26500000,2,10.5,4,3500,"Negombo,Gampaha"
847,66000000,4,29,5,4200,"Malabe,Colombo"
848,9500000,1,6.8,2,1000,"Wellampitiya,Colombo"
849,15800000,2,10.8,3,2000,"Negombo,Gampaha"
850,29500000,2,16,4,2200,"Malabe,Colombo"
851,35000000,2,22.5,3,3500,"Negombo,Gampaha"
852,170000000,6,8.8,6,5500,"Colombo5,Colombo"
853,80000000,6,10.3,6,5000,"Dehiwala,Colombo"
854,37500000,4,10,5,3800,"Pannipitiya,Colombo"
855,15800000,2,10,3,1600,"Kottawa,Colombo"
856,17800000,3,6,3,1605,"Kesbewa,Colombo"
857,84000000,3,20,4,3000,"MountLavinia,Colombo"
858,6800000,1,1.25,4,438.75,"Deniyaya,Matara"
859,14000000,1,8,2,1250,"MataraCity,Matara"
860,5600000,1,6.5,2,1500,"Panadura,Kalutara"
861,55000000,4,11,4,3300,"Battaramulla,Colombo"
862,110000000,6,15.31,6,6000,"Dehiwala,Colombo"
863,40000000,3,18.6,4,3200,"Boralesgamuwa,Colombo"
864,31900000,3,10,4,3500,"Kandana,Gampaha"
865,35000000,2,10,3,3000,"Bandaragama,Kalutara"
866,30000000,2,24,5,6534,"BadullaCity,Badulla"
867,84000000,8,33.6,8,5000,"NuwaraEliyaCity,NuwaraEliya"
868,13000000,1,6.3,1,850,"GalleCity,Galle"
869,26000000,5,13,6,3000,"Kolonnawa,Colombo"
870,120000000,4,7.5,4,3250,"Colombo4,Colombo"
871,25500000,4,7,4,2985,"Piliyandala,Colombo"
872,29000000,2,12.5,3,2800,"Wattala,Gampaha"
873,34500000,2,10,3,2200,"Wattala,Gampaha"
874,32000000,4,7.3,3,2750,"Wattala,Gampaha"
875,21000000,2,7.14,3,2800,"Wattala,Gampaha"
876,28000000,2,10,3,2000,"Wattala,Gampaha"
877,28500000,2,6,3,2000,"Wattala,Gampaha"
878,69500000,5,24,5,4400,"Wattala,Gampaha"
879,41500000,2,19,3,2400,"Wattala,Gampaha"
880,19800000,3,5.5,4,1642,"Wattala,Gampaha"
881,45000000,4,12,4,2260,"Wattala,Gampaha"
882,30000000,1,20,3,1600,"Wattala,Gampaha"
883,29000000,4,20,6,5455,"Ragama,Gampaha"
884,16000000,3,2.5,2,1200,"Colombo12,Colombo"
885,30000000,3,20,4,4700,"Ragama,Gampaha"
886,20000000,2,15,3,2000,"Negombo,Gampaha"
887,18500000,2,11,3,1470,"Negombo,Gampaha"
888,17300000,2,6,3,2200,"Ragama,Gampaha"
889,20000000,2,13.5,4,3000,"Ragama,Gampaha"
890,39000000,3,12.5,4,2650,"Negombo,Gampaha"
891,35000000,3,10,4,3500,"Negombo,Gampaha"
892,18500000,2,6,3,1500,"Wattala,Gampaha"
893,35000000,5,10,5,3500,"Negombo,Gampaha"
894,35000000,3,10,4,3500,"Negombo,Gampaha"
895,22000000,3,12.5,4,2400,"Negombo,Gampaha"
896,55000000,9,10,9,4800,"Negombo,Gampaha"
897,31500000,4,12.5,5,2700,"Negombo,Gampaha"
898,45000000,3,10,4,3200,"Malabe,Colombo"
899,29500000,2,10,3,1600,"Kandana,Gampaha"
900,19500000,2,10,2,1500,"Kandana,Gampaha"
901,30000000,3,15,5,2551,"Kandana,Gampaha"
902,29500000,3,14.5,4,2751,"Kandana,Gampaha"
903,26500000,3,10.5,4,3100,"Negombo,Gampaha"
904,29500000,3,20,4,4000,"Negombo,Gampaha"
905,9900000,1,10,3,1425,"Negombo,Gampaha"
906,9900000,1,10,3,1365,"Negombo,Gampaha"
907,65000000,5,11.5,6,5000,"Malabe,Colombo"
908,13000000,1,11.75,3,1100,"Kandana,Gampaha"
909,29500000,2,10,4,2000,"Kandana,Gampaha"
910,35000000,2,10,5,2300,"Kandana,Gampaha"
911,5500000,1,15,2,2500,"Piliyandala,Colombo"
912,9500000,1,14,3,2000,"MataleCity,Matale"
913,10000000,1,13.4,4,1500,"Kadawatha,Gampaha"
914,31000000,3,30,3,3000,"Kandana,Gampaha"
915,65000000,3,54,4,4750,"Kandana,Gampaha"
916,22500000,2,9.5,5,2200,"Kandana,Gampaha"
917,28500000,6,15,6,4800,"Kandana,Gampaha"
918,22000000,2,6.5,3,2500,"Kandana,Gampaha"
919,22500000,2,15.5,4,4100,"Kandana,Gampaha"
920,19000000,2,10,3,1700,"Kandana,Gampaha"
921,29500000,3,8,4,3000,"Kandana,Gampaha"
922,31500000,3,10,3,2639,"Kandana,Gampaha"
923,16500000,2,20,4,2500,"Nittambuwa,Gampaha"
924,37500000,5,10,8,3000,"KurunegalaCity,Kurunegala"
925,32000000,3,10,5,3200,"Kottawa,Colombo"
926,9000000,2,2.5,2,700,"Colombo9,Colombo"
927,75000000,6,14.25,7,4000,"Colombo9,Colombo"
928,18500000,3,8,3,2200,"Piliyandala,Colombo"
929,40000000,2,5,4,2100,"Colombo15,Colombo"
930,18500000,3,6.5,3,2200,"Piliyandala,Colombo"
931,36700000,5,11.5,5,4440,"Piliyandala,Colombo"
932,14000000,2,10,3,1500,"Piliyandala,Colombo"
933,32500000,2,12,3,1950,"Negombo,Gampaha"
934,47000000,5,14.7,4,4500,"Negombo,Gampaha"
935,25000000,3,13.5,3,1275,"Kandana,Gampaha"
936,200000000,4,30,5,4000,"Colombo6,Colombo"
937,51000000,3,17,4,4000,"Nugegoda,Colombo"
938,15000000,1,20,2,2000,"Kiribathgoda,Gampaha"
939,9800000,2,12.5,4,3500,"Ganemulla,Gampaha"
940,29500000,3,20,4,3500,"Negombo,Gampaha"
941,47500000,3,10,4,3000,"Talawatugoda,Colombo"
942,26500000,3,10.5,4,3150,"Negombo,Gampaha"
